id_pacjenta,id_ubezpieczenia,imie,nazwisko,data_urodzenia,pesel,adres,telefon
733,733,Yek,Wski,2007-03-11,64069181858,Ul. Jska 95,977009513
734,734,Nka,Xska,1958-05-16,61403260386,Ul. Mska 93,521613325
735,735,Yek,Tski,1983-12-11,63012910166,Ul. Jska 40,467401112
736,736,Yek,Nski,1991-04-02,61342256180,Ul. Dska 89,150529491
737,737,Wka,Vska,2001-12-26,41267821340,Ul. Tska 60,276558896
738,738,Wka,Kska,2000-06-16,83601075304,Ul. Gska 36,235418380
739,739,Lka,Vska,1953-12-12,72063900072,Ul. Uska 56,163113644
740,740,Eek,Vski,1952-07-26,61535600762,Ul. Tska 57,567330715
741,741,Bka,Xska,1974-07-13,73930250101,Ul. Sska 46,475795544
742,742,Cka,Gska,1983-09-03,83045908704,Ul. Wska 48,965853279
743,743,Yek,Gski,1948-03-21,53013866310,Ul. Hska 98,415076776
744,744,Mka,Vska,1983-02-17,42318311800,Ul. Rska 79,866887064
745,745,Nka,Iska,1945-04-08,83135398592,Ul. Nska 54,426756628
746,746,Hek,Eski,1939-07-10,41442412916,Ul. Kska 50,430731404
747,747,Jka,Fska,1987-01-24,43577807432,Ul. Bska 64,234217156
748,748,Yek,Vski,1944-06-11,53567836470,Ul. Kska 21,163810987
749,749,Qek,Bski,1941-04-04,61783626048,Ul. Pska 38,488174240
750,750,Jka,Cska,1995-04-19,42482609240,Ul. Hska 83,596434025
751,751,Uka,Sska,1977-08-18,63889685778,Ul. Uska 52,570677455
752,752,Fek,Uski,1977-09-17,61690062136,Ul. Nska 86,336231626
753,753,Cek,Gski,2003-01-28,61630427254,Ul. Rska 95,462087080
754,754,Dka,Oska,1973-04-22,42668638764,Ul. Wska 73,531331250
755,755,Nek,Hski,1948-12-04,53572104480,Ul. Hska 5,715941230
756,756,Lka,Xska,1976-05-10,61945726012,Ul. Cska 73,254042420
757,757,Oek,Jski,2000-11-16,43836103260,Ul. Kska 65,912200889
758,758,Rek,Mski,1951-09-24,62205454732,Ul. Oska 71,859167760
759,759,Pek,Pski,1946-10-16,42491386140,Ul. Tska 41,284218890
760,760,Hka,Eska,1977-09-24,71695161313,Ul. Mska 14,597167095
761,761,Tek,Nski,1947-07-23,83372926824,Ul. Yska 93,316655959
762,762,Cek,Aski,1957-10-16,43196026016,Ul. Wska 87,242417292
763,763,Jka,Mska,1971-11-15,81922356800,Ul. Aska 67,556728595
764,764,Jka,Bska,1995-09-18,63544092210,Ul. Hska 97,571860965
765,765,Bka,Dska,1962-09-28,53500735850,Ul. Qska 96,739624196
766,766,Cka,Yska,1961-08-17,41692324876,Ul. Kska 15,416165588
767,767,Tka,Bska,1957-04-11,82845317832,Ul. Yska 92,218065490
768,768,Cek,Mski,1959-12-10,72683707156,Ul. Mska 91,118320737
769,769,Bka,Lska,1997-04-19,61164218762,Ul. Oska 11,951922167
770,770,Mka,Gska,1942-02-16,73094386086,Ul. Oska 35,452529928
771,771,Bka,Uska,1999-09-28,61377552940,Ul. Jska 10,758127227
772,772,Yek,Mski,1993-11-02,84133446480,Ul. Cska 35,437654604
773,773,Wek,Eski,1967-07-27,62286827038,Ul. Xska 29,872231552
774,774,Oka,Rska,1982-08-04,61912404764,Ul. Mska 16,742619058
775,775,Xek,Sski,1970-09-09,64273105456,Ul. Kska 85,642811688
776,776,Rek,Lski,1950-05-28,81069311176,Ul. Pska 36,442230188
777,777,Jka,Nska,2009-08-15,61432407532,Ul. Sska 24,246828888
778,778,Gka,Yska,2002-09-07,81262533160,Ul. Uska 89,156625760
779,779,Rka,Uska,2009-02-26,82235630536,Ul. Nska 20,249225182
780,780,Lek,Cski,1976-10-17,72716532389,Ul. Wska 42,840088936
781,781,Qek,Cski,1992-07-23,61197548150,Ul. Cska 57,743587803
782,782,Xka,Nska,1992-11-09,83278096064,Ul. Kska 34,849942072
783,783,Uka,Oska,1965-03-09,72621672044,Ul. Oska 6,735679697
784,784,Lek,Cski,1956-07-04,83666357048,Ul. Yska 12,816655832
785,785,Oek,Dski,1945-09-14,82521617408,Ul. Mska 84,350761917
786,786,Vka,Yska,1951-11-14,43210105256,Ul. Mska 17,343826124
787,787,Eek,Uski,1975-12-28,53572132515,Ul. Fska 72,330759157
788,788,Cek,Sski,1968-07-25,62757078198,Ul. Lska 60,444882948
789,789,Oka,Vska,1955-04-01,51959786500,Ul. Lska 33,490150468
790,790,Oek,Jski,1965-08-18,73596663296,Ul. Qska 52,744535994
791,791,Eek,Iski,1939-06-04,41321430856,Ul. Eska 13,252347340
792,792,Dka,Hska,2004-01-18,82702625032,Ul. Gska 1,853128848
793,793,Lka,Sska,1980-11-16,62475062726,Ul. Gska 85,558412415
794,794,Mek,Jski,1959-04-27,82626562320,Ul. Eska 31,370523280
795,795,Fek,Tski,1980-10-17,61192261674,Ul. Cska 3,267446082
796,796,Qka,Sska,1949-07-11,83577707672,Ul. Tska 71,970983835
797,797,Xek,Aski,1982-01-18,41698628980,Ul. Gska 30,532151575
798,798,Qka,Uska,1943-07-16,52576386355,Ul. Uska 38,176528228
799,799,Kka,Wska,1946-05-06,82785979544,Ul. Oska 5,283102538
800,800,Oek,Oski,1970-07-15,53264417855,Ul. Dska 53,623391310
801,801,Eka,Jska,1980-05-27,83541251336,Ul. Yska 19,262307108
802,802,Jka,Tska,1976-01-09,42269501612,Ul. Dska 64,951020817
803,803,Oek,Vski,2007-07-04,61966528926,Ul. Aska 60,743425489
804,804,Eka,Eska,1957-01-20,61588689352,Ul. Vska 65,774821284
805,805,Sek,Tski,2005-05-21,53996722620,Ul. Yska 1,896111320
806,806,Uka,Dska,1971-10-27,63055484596,Ul. Sska 3,984730671
807,807,Nka,Sska,1999-11-08,63085467832,Ul. Dska 74,918559893
808,808,Xka,Pska,1974-11-10,71586174685,Ul. Tska 62,489622740
809,809,Vek,Xski,1994-05-10,63571627318,Ul. Kska 43,981466609
810,810,Mka,Pska,2000-10-08,72087618776,Ul. Cska 27,631115258
811,811,Bka,Lska,1982-11-28,82122695648,Ul. Uska 76,641132664
812,812,Lka,Jska,1965-10-01,41348407260,Ul. Qska 2,822930296
813,813,Jka,Eska,1989-03-19,53739209075,Ul. Hska 46,396440554
814,814,Hka,Yska,1993-05-25,42399392116,Ul. Rska 69,775660069
815,815,Uek,Gski,1962-07-09,83007561072,Ul. Oska 77,485799628
816,816,Iek,Bski,1956-04-09,42664164448,Ul. Wska 17,738881473
817,817,Rek,Uski,1948-07-01,63803593144,Ul. Rska 40,516893765
818,818,Hek,Jski,1963-02-21,63724816520,Ul. Jska 69,916160424
819,819,Aek,Vski,1987-08-12,81580703960,Ul. Uska 19,343113932
820,820,Tka,Iska,1972-07-23,73683656401,Ul. Eska 65,597700305
821,821,Iek,Cski,1971-10-17,81449754024,Ul. Tska 71,982453837
822,822,Rka,Jska,2003-10-11,73561705238,Ul. Xska 30,798697167
823,823,Eek,Tski,1989-07-15,62731877994,Ul. Lska 92,128130200
824,824,Dek,Sski,2002-05-15,71824507518,Ul. Eska 70,829847224
825,825,Jka,Wska,1998-05-02,83534583448,Ul. Uska 81,572642905
826,826,Wek,Bski,1985-12-17,81920004184,Ul. Vska 44,322678783
827,827,Dek,Lski,1949-02-15,71905692449,Ul. Qska 66,778224574
828,828,Qka,Aska,1953-04-02,73641563261,Ul. Hska 41,269121272
829,829,Vek,Gski,1953-05-15,51241810150,Ul. Nska 57,494288888
830,830,Lek,Yski,1970-09-13,63204019310,Ul. Vska 16,312878183
831,831,Lka,Cska,1985-12-02,73058614098,Ul. Mska 83,976213417
832,832,Nka,Tska,1959-01-12,52335438720,Ul. Tska 99,589654520
833,833,Cka,Nska,1971-11-04,71352413657,Ul. Qska 90,140011922
834,834,Tek,Aski,1962-03-01,82118976016,Ul. Qska 70,471527748
835,835,Xek,Qski,1998-07-12,74259734734,Ul. Sska 60,411763200
836,836,Cka,Mska,2002-04-25,61549735468,Ul. Jska 68,556750220
837,837,Fka,Jska,1952-07-04,42218551612,Ul. Pska 11,695011966
838,838,Hka,Wska,1959-12-17,42756223796,Ul. Hska 49,349972729
839,839,Eka,Uska,1939-11-24,53361027205,Ul. Bska 61,239500670
840,840,Kek,Vski,2003-08-26,73529327848,Ul. Cska 70,947623661
841,841,Rka,Jska,2005-07-10,72916539867,Ul. Cska 7,641054534
842,842,Ska,Oska,1950-06-10,52042814770,Ul. Mska 94,962974977
843,843,Oka,Rska,1972-02-02,64076956750,Ul. Eska 73,633625356
844,844,Uka,Yska,2007-01-11,84244452056,Ul. Tska 3,265217284
845,845,Vek,Xski,1991-12-23,62976988988,Ul. Sska 39,962818116
846,846,Gka,Nska,1952-11-27,83091690664,Ul. Iska 15,245420378
847,847,Lek,Fski,1959-08-21,82813833544,Ul. Fska 52,547779755
848,848,Vek,Kski,1940-03-28,72031113199,Ul. Lska 97,546667245
849,849,Wek,Sski,1952-09-24,72526264610,Ul. Nska 41,224607004
850,850,Yek,Eski,1962-08-26,82747101672,Ul. Tska 52,787336794
851,851,Dka,Lska,1959-07-24,72121953648,Ul. Qska 69,154914618
852,852,Qka,Uska,1991-07-02,53362221465,Ul. Hska 82,999891440
853,853,Qek,Pski,2007-09-22,82837125912,Ul. Gska 3,352226418
854,854,Xek,Lski,1957-12-26,52478328395,Ul. Mska 19,135102110
855,855,Rek,Gski,1959-10-15,71621786011,Ul. Tska 49,965628035
856,856,Fek,Bski,1983-07-10,72817746741,Ul. Lska 9,692180004
857,857,Gek,Vski,1951-04-20,74010952166,Ul. Hska 47,448604816
858,858,Vek,Yski,1972-04-04,63296980082,Ul. Dska 36,916207659
859,859,Yka,Lska,1941-08-01,42443345700,Ul. Uska 69,868000704
860,860,Ska,Gska,1957-09-27,62782319796,Ul. Tska 88,575356130
861,861,Ska,Rska,1996-07-13,73071501845,Ul. Qska 86,871541360
862,862,Wek,Xski,1983-02-20,41085592860,Ul. Rska 51,129914185
863,863,Vek,Lski,1948-03-10,72249400494,Ul. Vska 84,765589019
864,864,Fka,Lska,1951-07-18,84063453408,Ul. Cska 5,696822694
865,865,Tka,Hska,1968-06-17,72297113169,Ul. Hska 79,195523150
866,866,Lek,Vski,1951-05-15,71995983547,Ul. Uska 48,129419925
867,867,Pek,Hski,1977-12-25,43771017728,Ul. Jska 7,563813450
868,868,Oka,Pska,1940-09-15,63472349514,Ul. Jska 11,477154600
869,869,Uek,Jski,1977-03-23,61579434806,Ul. Vska 57,115407200
870,870,Pek,Aski,2007-09-01,72212050584,Ul. Uska 46,214706626
871,871,Qek,Qski,1961-12-08,64095244160,Ul. Rska 91,626677996
872,872,Wek,Fski,2006-12-12,71644355188,Ul. Lska 25,627290786
873,873,Hek,Mski,1982-07-06,81021940400,Ul. Hska 54,130319190
874,874,Mek,Lski,1951-10-15,54168107200,Ul. Wska 74,361565748
875,875,Lka,Mska,2001-02-25,84021900440,Ul. Dska 98,952286760
876,876,Wka,Aska,1972-03-15,61439736404,Ul. Pska 4,495115792
877,877,Vek,Dski,2001-10-19,53947057530,Ul. Sska 22,883187912
878,878,Dka,Dska,1974-04-16,83684291976,Ul. Bska 52,583662365
879,879,Iek,Sski,1993-06-05,71444857906,Ul. Eska 58,132217939
880,880,Kek,Kski,1994-07-26,73475279807,Ul. Aska 8,418370884
881,881,Hka,Rska,1948-05-07,43931159536,Ul. Uska 17,634168592
882,882,Bek,Sski,1995-05-05,53726745170,Ul. Nska 37,918950398
883,883,Lka,Hska,1995-10-05,51529251290,Ul. Qska 2,669730032
884,884,Aka,Mska,1941-02-16,82067985000,Ul. Cska 54,427324648
885,885,Kka,Iska,1941-10-07,51737836035,Ul. Eska 1,145109963
886,886,Vek,Fski,1950-08-27,52362601600,Ul. Xska 84,245938346
887,887,Tek,Bski,1973-09-19,81082169888,Ul. Xska 1,557355905
888,888,Nek,Iski,1940-05-11,81247056088,Ul. Qska 55,169402540
889,889,Eek,Lski,1952-12-06,63001435468,Ul. Iska 1,647249338
890,890,Eek,Kski,1939-03-14,44063296232,Ul. Aska 64,360647076
891,891,Iek,Qski,1997-06-28,62824326136,Ul. Tska 77,471924888
892,892,Qek,Wski,1994-09-06,41684712452,Ul. Cska 44,843180344
893,893,Bek,Oski,1960-06-11,43212741148,Ul. Hska 81,239920388
894,894,Ska,Oska,1941-07-26,41923680116,Ul. Lska 94,244126540
895,895,Fek,Sski,1973-12-06,83858740568,Ul. Hska 17,928455402
896,896,Oka,Uska,1986-07-15,51145750320,Ul. Hska 93,432233952
897,897,Ska,Uska,1958-07-06,62605464878,Ul. Nska 88,687598622
898,898,Yka,Hska,1947-10-20,52892403995,Ul. Kska 46,792418582
899,899,Nka,Fska,2001-06-09,64205595594,Ul. Pska 54,885650560
900,900,Hek,Cski,2002-06-12,51897309255,Ul. Uska 11,367475645
901,901,Hek,Lski,1979-09-10,41791398492,Ul. Dska 86,275144862
902,902,Hek,Mski,1944-10-23,64257850996,Ul. Pska 33,469937060
903,903,Rka,Oska,2004-02-21,62645021536,Ul. Nska 57,140417220
904,904,Yka,Dska,1964-08-20,72145927944,Ul. Nska 34,547301280
905,905,Kka,Wska,1995-08-22,81081660200,Ul. Mska 79,349762997
906,906,Yek,Fski,1985-04-02,53311315725,Ul. Vska 3,799024150
907,907,Oek,Jski,1995-12-24,52795920650,Ul. Eska 92,967354054
908,908,Dka,Nska,1989-01-05,64268532256,Ul. Mska 8,975496668
909,909,Gka,Lska,2003-10-03,63494722368,Ul. Kska 29,210117686
910,910,Kek,Nski,1941-08-14,74145438236,Ul. Qska 6,662654896
911,911,Tka,Lska,1986-02-22,53220908500,Ul. Nska 80,325202568
912,912,Xka,Sska,2009-05-25,53790911845,Ul. Tska 43,977620447
913,913,Jek,Bski,1985-07-02,61791236176,Ul. Aska 48,719909538
914,914,Nka,Yska,1947-06-07,81921150320,Ul. Vska 46,823953216
915,915,Uka,Pska,2001-11-06,71050261490,Ul. Vska 40,515271110
916,916,Tka,Xska,1969-04-08,41714688948,Ul. Xska 73,990576545
917,917,Lek,Yski,1983-08-05,51960052440,Ul. Cska 85,818311104
918,918,Kek,Uski,1978-12-18,83592363168,Ul. Oska 40,234664988
919,919,Aka,Dska,2001-06-20,52565894700,Ul. Nska 18,420191776
920,920,Xka,Jska,1989-11-14,44145679272,Ul. Lska 94,410528320
921,921,Pek,Xski,1989-02-08,41242094556,Ul. Yska 8,177821126
922,922,Xek,Wski,1966-05-14,63162667806,Ul. Oska 38,256414974
923,923,Ika,Hska,2006-06-23,71429654649,Ul. Hska 4,849343968
924,924,Nek,Pski,1976-12-04,52671954175,Ul. Yska 87,671041340
925,925,Qek,Tski,2001-02-22,52606682315,Ul. Hska 49,878177712
926,926,Rek,Rski,1996-02-26,53228497385,Ul. Qska 52,627165636
927,927,Nek,Mski,2006-02-11,43195163864,Ul. Vska 37,912844918
928,928,Cka,Eska,1983-11-26,81025891896,Ul. Cska 38,665629454
929,929,Pek,Uski,1940-05-23,83423436440,Ul. Rska 72,256840276
930,930,Oek,Sski,1999-10-23,64162175774,Ul. Cska 58,664886454
931,931,Vka,Dska,2006-09-10,81077043864,Ul. Bska 3,350902394
932,932,Eek,Dski,2001-10-23,52834448475,Ul. Bska 36,814589096
933,933,Fka,Yska,1951-07-14,54204744295,Ul. Gska 96,693377004
934,934,Gka,Gska,1972-05-24,53536768880,Ul. Jska 1,275035430
935,935,Vka,Vska,1957-01-05,41282214944,Ul. Eska 6,538054035
936,936,Lek,Vski,1987-02-26,63056302274,Ul. Vska 63,254638438
937,937,Uek,Nski,1952-10-23,61373709488,Ul. Vska 22,797699372
938,938,Mka,Sska,1975-06-27,52512539705,Ul. Wska 63,568891775
939,939,Eka,Gska,1975-02-27,72875735205,Ul. Tska 42,584233980
940,940,Qka,Yska,1998-05-18,52766220005,Ul. Aska 73,177100082
941,941,Lek,Gski,1968-10-04,83379867192,Ul. Dska 47,974623182
942,942,Qek,Fski,1996-11-27,42804301576,Ul. Iska 53,969669361
943,943,Pka,Rska,1979-10-10,74270220701,Ul. Vska 50,414766420
944,944,Vek,Pski,1962-07-19,71409684672,Ul. Tska 55,759540229
945,945,Hka,Jska,1945-05-10,41347725956,Ul. Vska 61,948170144
946,946,Bka,Mska,1968-10-27,64056778974,Ul. Pska 50,696848366
947,947,Eek,Iski,2008-01-03,43571522312,Ul. Dska 61,422319348
948,948,Gka,Gska,1990-02-02,52577290520,Ul. Vska 84,515875435
949,949,Eka,Fska,1975-11-22,82396608248,Ul. Nska 33,769703271
950,950,Qka,Nska,1955-12-08,71629437982,Ul. Yska 52,629855292
951,951,Cek,Wski,1953-08-13,72610776771,Ul. Lska 21,280003270
952,952,Wka,Xska,1946-07-28,43802076548,Ul. Cska 65,430852232
953,953,Wka,Xska,1998-01-27,81107553800,Ul. Uska 84,474660068
954,954,Ika,Jska,2003-11-12,71177961973,Ul. Mska 18,313082884
955,955,Pka,Aska,1973-12-26,61555327230,Ul. Kska 11,471677224
956,956,Fek,Tski,1972-06-24,63151978738,Ul. Rska 50,622950946
957,957,Pka,Aska,2009-07-04,83832422056,Ul. Oska 52,945787894
958,958,Eek,Uski,1966-05-20,54149071645,Ul. Jska 73,221824656
959,959,Iek,Nski,1940-02-28,63760074238,Ul. Gska 53,216106438
960,960,Bka,Gska,1983-03-19,72954637618,Ul. Xska 66,157723217
961,961,Hek,Uski,2005-08-09,84257935288,Ul. Bska 36,158613450
962,962,Bka,Qska,1970-01-15,63520328308,Ul. Pska 33,498299852
963,963,Uek,Bski,1940-02-16,71367938416,Ul. Rska 4,126214385
964,964,Kka,Iska,1953-09-05,64101093708,Ul. Eska 6,846457904
965,965,Qka,Oska,2006-11-14,61977862888,Ul. Dska 36,954979281
966,966,Jek,Tski,1993-04-26,72884104116,Ul. Iska 87,214441328
967,967,Nek,Mski,1973-02-22,53917068975,Ul. Eska 31,943781738
968,968,Gek,Sski,1986-01-19,84036357768,Ul. Jska 22,715407340
969,969,Nka,Yska,1955-09-24,41815339944,Ul. Tska 75,864218760
970,970,Qek,Hski,1970-11-07,83173712392,Ul. Xska 88,342683727
971,971,Jka,Yska,1974-10-26,81822845800,Ul. Fska 84,756764941
972,972,Oek,Wski,1987-01-25,51713403610,Ul. Rska 4,363271466
973,973,Jka,Eska,1949-08-08,73723986221,Ul. Jska 13,391683436
974,974,Jek,Lski,1981-10-11,62906419586,Ul. Vska 24,366662724
975,975,Qek,Eski,1998-04-03,62358730744,Ul. Rska 50,393207206
976,976,Dka,Rska,1995-12-04,62955767428,Ul. Sska 42,114116510
977,977,Mek,Qski,1981-05-25,82927476064,Ul. Kska 38,160131839
978,978,Qka,Sska,1982-01-09,72114254705,Ul. Gska 68,491001840
979,979,Pek,Fski,1994-12-28,83787422760,Ul. Tska 91,818693304
980,980,Bek,Rski,1971-03-27,63292738130,Ul. Wska 80,430136460
981,981,Uek,Uski,1984-11-28,53578225650,Ul. Uska 64,130113650
982,982,Aek,Iski,1945-02-11,63405457726,Ul. Nska 37,398396885
983,983,Mek,Nski,1976-11-02,42669417440,Ul. Nska 79,957661830
984,984,Hek,Vski,1963-03-12,83973024536,Ul. Bska 53,689124204
985,985,Lka,Lska,2000-01-01,43333480100,Ul. Mska 98,710399071
986,986,Tka,Cska,1947-12-05,53606228580,Ul. Hska 11,531564100
987,987,Nka,Oska,1998-10-14,81581920696,Ul. Rska 12,781651779
988,988,Jka,Kska,1967-08-10,72171415740,Ul. Bska 14,234344838
989,989,Nka,Rska,1993-06-11,61277238874,Ul. Hska 98,157820271
990,990,Nka,Lska,2005-08-28,42195554944,Ul. Bska 62,153304493
991,991,Qek,Qski,1964-10-01,84139031664,Ul. Lska 21,886805384
992,992,Dka,Vska,1973-05-26,51268329195,Ul. Fska 51,351383289
993,993,Pka,Dska,1975-04-03,72977861460,Ul. Yska 32,597023635
994,994,Pka,Tska,1984-12-07,53597482285,Ul. Jska 64,387511061
995,995,Pka,Mska,1950-07-25,73868919821,Ul. Iska 56,822087360
996,996,Iek,Cski,1960-07-21,81876729664,Ul. Tska 88,996556753
997,997,Nka,Jska,1991-12-01,73014782222,Ul. Bska 3,549121865
998,998,Fek,Wski,1960-02-23,43496760944,Ul. Sska 84,871111960
999,999,Uek,Eski,1973-04-23,52991427870,Ul. Qska 77,514535430
1000,1000,Cka,Hska,1966-02-18,73108528170,Ul. Rska 72,656219442
