id_pacjenta,id_ubezpieczenia,imie,nazwisko,data_urodzenia,pesel,adres,telefon
733,733,Fka,Oska,1970-07-08,83321027152,Ul. Rska 80,597394010
734,734,Yek,Cski,1953-09-06,53771742675,Ul. Hska 37,890366200
735,735,Ska,Iska,1986-08-20,61699027878,Ul. Lska 94,260244586
736,736,Aek,Sski,1990-12-10,61088326990,Ul. Sska 19,358031776
737,737,Sek,Iski,1960-03-04,74270954301,Ul. Hska 23,179323823
738,738,Rek,Hski,1957-04-23,43946328772,Ul. Oska 96,439102116
739,739,Bek,Qski,1993-09-03,72197351284,Ul. Nska 14,529507150
740,740,Fka,Sska,1944-02-16,81460905760,Ul. Kska 19,475018644
741,741,Xka,Gska,1957-06-27,44250958464,Ul. Wska 62,818500944
742,742,Yka,Cska,1939-02-22,41322285528,Ul. Uska 81,614263140
743,743,Vek,Aski,2008-07-05,82489935080,Ul. Aska 27,491549712
744,744,Fek,Nski,1988-03-22,72257324355,Ul. Fska 48,751361644
745,745,Xek,Xski,1952-07-16,61654770262,Ul. Jska 47,119431490
746,746,Rka,Qska,1951-04-02,71285929236,Ul. Cska 34,761469349
747,747,Nek,Vski,1961-06-22,64055778956,Ul. Yska 55,964487363
748,748,Gek,Pski,1958-01-07,83723805248,Ul. Gska 83,561640380
749,749,Iek,Nski,1962-10-16,53910656685,Ul. Fska 64,720519488
750,750,Ska,Wska,1991-02-25,72242664185,Ul. Fska 60,232030122
751,751,Jka,Fska,1993-11-12,64142346928,Ul. Vska 94,363117454
752,752,Mek,Lski,1964-03-16,41065704648,Ul. Dska 83,729363940
753,753,Jek,Iski,1997-02-12,41461262444,Ul. Yska 62,961648770
754,754,Dek,Dski,1992-04-27,72466000812,Ul. Aska 43,794942688
755,755,Dka,Nska,1977-05-20,61896767086,Ul. Mska 14,911545999
756,756,Eka,Bska,1977-03-04,72149688125,Ul. Yska 8,877041616
757,757,Kek,Vski,1950-02-24,52769659535,Ul. Uska 34,554754310
758,758,Hka,Sska,1953-04-11,62439730974,Ul. Sska 76,723420589
759,759,Tka,Hska,1948-05-24,83268105952,Ul. Lska 99,870798680
760,760,Jek,Dski,1940-04-01,51377891275,Ul. Dska 77,522386790
761,761,Dka,Vska,1973-02-24,62563448386,Ul. Hska 21,777443570
762,762,Hek,Aski,2002-12-11,72693620510,Ul. Wska 58,878817920
763,763,Cek,Iski,1940-03-04,81743741144,Ul. Lska 27,271117936
764,764,Nka,Pska,1990-07-02,71488297153,Ul. Kska 84,814949200
765,765,Jek,Wski,1979-01-27,81277835592,Ul. Fska 56,195132288
766,766,Pka,Bska,1982-02-02,63689668136,Ul. Aska 99,372966906
767,767,Aek,Aski,1952-02-10,43730818616,Ul. Eska 84,176215545
768,768,Nka,Wska,1982-08-15,51354924350,Ul. Xska 24,170822785
769,769,Rek,Vski,1969-03-15,63609630846,Ul. Rska 64,351374703
770,770,Iek,Hski,2001-02-07,41200356232,Ul. Jska 88,138810553
771,771,Uek,Kski,1980-10-23,63558821762,Ul. Fska 22,877485104
772,772,Lek,Qski,1954-04-09,52221558675,Ul. Qska 66,272041086
773,773,Pka,Jska,1949-07-13,62733906132,Ul. Eska 64,749704652
774,774,Dka,Gska,1977-01-17,73397238026,Ul. Mska 80,464313404
775,775,Eka,Yska,1973-02-11,63127561416,Ul. Lska 44,660508298
776,776,Gek,Dski,1969-11-13,62876774744,Ul. Pska 78,213800092
777,777,Vek,Xski,1999-03-23,82615388456,Ul. Tska 45,350437554
778,778,Tka,Bska,1959-10-27,74111102706,Ul. Gska 33,688203596
779,779,Oek,Wski,1939-02-18,44111015284,Ul. Aska 36,832129472
780,780,Gka,Oska,1990-10-16,53429171270,Ul. Vska 68,866689504
781,781,Xka,Iska,2005-05-11,53044202670,Ul. Jska 52,788786303
782,782,Fek,Uski,1953-10-07,44016385656,Ul. Kska 69,845096728
783,783,Kek,Sski,1990-07-23,82211071976,Ul. Yska 35,278939184
784,784,Jek,Aski,1973-07-22,71301737814,Ul. Mska 72,355235067
785,785,Eek,Eski,1974-02-15,63105784882,Ul. Hska 29,128328960
786,786,Xka,Gska,1986-06-26,51095662170,Ul. Pska 90,772837765
787,787,Uka,Pska,1941-04-10,73119000800,Ul. Rska 29,427746032
788,788,Oka,Mska,1979-10-09,62379924288,Ul. Oska 84,590641420
789,789,Jka,Eska,1996-03-21,83420108216,Ul. Hska 86,521718875
790,790,Kek,Xski,1992-01-20,52811377915,Ul. Iska 18,731876734
791,791,Dek,Gski,1952-02-20,41202940304,Ul. Uska 96,669694728
792,792,Mka,Dska,1964-01-13,71441034692,Ul. Iska 17,241443544
793,793,Kka,Jska,1950-03-07,63876921230,Ul. Mska 15,628388044
794,794,Yek,Hski,2008-09-14,81005673800,Ul. Jska 73,981574194
795,795,Wek,Rski,1940-05-24,52842972110,Ul. Aska 90,281747588
796,796,Cek,Wski,2005-09-15,73952312464,Ul. Qska 1,981463198
797,797,Uek,Pski,1992-12-14,43416614304,Ul. Dska 26,421702004
798,798,Hka,Jska,1945-06-27,81276344192,Ul. Dska 99,585700495
799,799,Iek,Fski,1966-08-26,42660703344,Ul. Tska 51,235847936
800,800,Lka,Cska,1967-05-01,74041730450,Ul. Vska 25,147322828
801,801,Qka,Nska,2001-11-09,51862149100,Ul. Jska 43,745211638
802,802,Eka,Nska,1993-07-08,81972101768,Ul. Jska 18,415979260
803,803,Dek,Wski,1959-07-18,81120352080,Ul. Qska 59,744333735
804,804,Aka,Rska,1998-01-27,43840198812,Ul. Yska 8,865232200
805,805,Pka,Eska,1953-11-09,53797109480,Ul. Xska 23,150502825
806,806,Jka,Uska,1953-06-17,81449587872,Ul. Wska 20,284726474
807,807,Fek,Uski,1980-05-24,61237765088,Ul. Fska 28,718219443
808,808,Jek,Iski,1949-01-13,62100596294,Ul. Cska 16,339095328
809,809,Xka,Iska,1995-08-01,81553753960,Ul. Iska 11,383468619
810,810,Fek,Tski,1984-02-01,44103327944,Ul. Fska 99,981575679
811,811,Xek,Nski,1975-02-04,54063760880,Ul. Xska 31,136529360
812,812,Dka,Uska,1961-09-06,41251639368,Ul. Kska 9,526499745
813,813,Lka,Wska,1997-08-05,52848833875,Ul. Aska 43,828182896
814,814,Fka,Lska,1969-05-15,42227059640,Ul. Tska 26,752307170
815,815,Gka,Tska,1968-04-13,72934836757,Ul. Gska 69,259514066
816,816,Mek,Rski,1945-02-13,53391612045,Ul. Rska 33,454781152
817,817,Aek,Kski,2005-11-13,41484705348,Ul. Wska 79,534094945
818,818,Bka,Pska,1967-10-13,72522925181,Ul. Eska 45,421065968
819,819,Ika,Mska,1970-08-03,42713774284,Ul. Jska 73,123917165
820,820,Qka,Fska,1955-12-07,51775568460,Ul. Sska 41,413636892
821,821,Eka,Kska,1999-04-25,52526250275,Ul. Wska 75,571189640
822,822,Rka,Sska,1962-05-11,62229351036,Ul. Eska 27,315888290
823,823,Gek,Jski,1995-03-03,81752727744,Ul. Bska 45,284557976
824,824,Lka,Jska,2007-08-22,43843076128,Ul. Fska 56,783962965
825,825,Tek,Fski,1978-11-20,73651211837,Ul. Qska 93,441886996
826,826,Uek,Iski,1943-09-23,83342467888,Ul. Iska 44,214939732
827,827,Cek,Gski,1956-04-28,82121112616,Ul. Cska 36,153602792
828,828,Dek,Hski,1985-01-14,53864480555,Ul. Vska 78,624545936
829,829,Nka,Iska,2001-07-28,71487356581,Ul. Sska 47,928402969
830,830,Uka,Oska,1970-07-09,42669214072,Ul. Lska 96,286003434
831,831,Mka,Mska,1992-10-06,82220131952,Ul. Yska 64,831142424
832,832,Aek,Jski,1984-05-17,83510743608,Ul. Nska 12,793514361
833,833,Fka,Nska,2007-12-14,53271635440,Ul. Tska 90,137806991
834,834,Cek,Fski,1969-10-14,43592289772,Ul. Hska 60,222108372
835,835,Gek,Hski,2000-05-21,81274856208,Ul. Nska 65,428309248
836,836,Ska,Oska,1987-03-18,51702333590,Ul. Cska 51,820526672
837,837,Jek,Bski,1991-09-25,71238608001,Ul. Mska 34,579246825
838,838,Pek,Sski,1952-01-03,83665194056,Ul. Fska 91,345479728
839,839,Eek,Xski,1986-12-09,42599786736,Ul. Vska 86,552437555
840,840,Xka,Sska,1999-05-23,52891903580,Ul. Bska 85,228455192
841,841,Eka,Jska,1995-08-18,71484263191,Ul. Hska 12,255734872
842,842,Kek,Aski,1985-05-21,43918872900,Ul. Iska 48,872908688
843,843,Pek,Wski,1953-06-05,42524764080,Ul. Gska 16,145917427
844,844,Xek,Bski,1987-02-05,81178653160,Ul. Wska 54,467692252
845,845,Iek,Xski,1990-03-23,52448145660,Ul. Mska 71,636065228
846,846,Mek,Hski,1977-01-28,53831223090,Ul. Wska 64,136414927
847,847,Bka,Qska,1948-04-18,71033554663,Ul. Lska 40,716184770
848,848,Pek,Rski,1976-07-13,62516234110,Ul. Yska 34,915705984
849,849,Rka,Tska,1962-03-22,61660731484,Ul. Gska 17,248955026
850,850,Dka,Rska,1996-04-26,71621044898,Ul. Lska 59,837139752
851,851,Oka,Xska,1981-07-28,41340215672,Ul. Nska 62,134110753
852,852,Sek,Hski,1947-04-19,43094623288,Ul. Yska 62,138929972
853,853,Lek,Rski,2004-05-09,61258709914,Ul. Oska 72,853049216
854,854,Oka,Fska,1971-04-03,83145002944,Ul. Fska 74,981260056
855,855,Oek,Dski,1957-01-21,81685436608,Ul. Rska 28,133118079
856,856,Gka,Iska,1986-01-28,52535762735,Ul. Fska 3,744393221
857,857,Eek,Pski,1962-12-09,62443508132,Ul. Hska 95,810938456
858,858,Yek,Fski,1967-06-10,73348825834,Ul. Gska 60,963569759
859,859,Eek,Kski,1941-10-27,82285369576,Ul. Oska 14,217241298
860,860,Wek,Qski,2004-11-02,52754717860,Ul. Sska 41,149817715
861,861,Wka,Jska,1979-06-05,51986251175,Ul. Dska 31,514628265
862,862,Yka,Dska,1986-11-12,82537311472,Ul. Tska 96,786378892
863,863,Bka,Oska,1975-09-01,71224463784,Ul. Wska 41,782315087
864,864,Hek,Jski,1942-11-25,82315112536,Ul. Uska 31,279133848
865,865,Bek,Kski,1997-09-15,43889268412,Ul. Hska 81,662725554
866,866,Bka,Cska,1982-11-02,61754023202,Ul. Nska 44,541307290
867,867,Gka,Mska,2008-11-15,52224508125,Ul. Tska 27,119532122
868,868,Xek,Jski,1990-12-10,82662370040,Ul. Yska 59,850751032
869,869,Gka,Kska,1998-06-28,53602850605,Ul. Vska 45,147804344
870,870,Lka,Tska,2006-02-01,53483811135,Ul. Tska 43,898535840
871,871,Iek,Uski,1968-08-21,81523934592,Ul. Qska 76,470018956
872,872,Gek,Cski,1952-12-22,53298616905,Ul. Hska 69,782180535
873,873,Oek,Yski,2004-05-22,43782809000,Ul. Fska 63,812801904
874,874,Pka,Uska,1939-09-02,81298457160,Ul. Yska 42,875793064
875,875,Eek,Tski,1988-11-22,53020828155,Ul. Tska 13,583352490
876,876,Fka,Cska,1992-01-26,52281645985,Ul. Xska 3,261511238
877,877,Vek,Aski,1949-10-24,52603559950,Ul. Rska 24,321037779
878,878,Ska,Yska,2007-12-14,51040010275,Ul. Qska 67,319352596
879,879,Hka,Pska,1941-09-23,42696010460,Ul. Sska 41,831837096
880,880,Aka,Kska,2004-02-14,52048361760,Ul. Xska 91,287561268
881,881,Cek,Qski,1951-08-14,43780623712,Ul. Rska 95,478254036
882,882,Fka,Gska,1939-08-01,51456085655,Ul. Eska 32,277308088
883,883,Cek,Uski,1942-11-19,41296230344,Ul. Vska 56,494420388
884,884,Rek,Jski,1944-10-16,74180486618,Ul. Bska 84,570852810
885,885,Yka,Uska,1972-11-19,52427263020,Ul. Cska 97,268806398
886,886,Ska,Jska,1941-04-25,73093863112,Ul. Jska 79,982327855
887,887,Tek,Hski,1984-03-07,42684113760,Ul. Jska 75,410924500
888,888,Oka,Nska,1939-09-28,62940016898,Ul. Lska 7,831691880
889,889,Gek,Vski,1964-01-13,82448526720,Ul. Tska 14,843670720
890,890,Pka,Mska,1946-02-17,42861182860,Ul. Nska 60,569575245
891,891,Vka,Jska,1964-05-10,61127622296,Ul. Gska 25,421118388
892,892,Bek,Xski,1971-12-11,63790839392,Ul. Oska 62,821643832
893,893,Jka,Sska,1951-02-10,83217462992,Ul. Dska 35,241611198
894,894,Yek,Iski,1943-05-09,53741358760,Ul. Uska 59,943487776
895,895,Vka,Vska,1982-04-20,73405626658,Ul. Hska 52,164722890
896,896,Uka,Jska,1950-12-27,61370184662,Ul. Iska 69,736711438
897,897,Uka,Jska,1955-02-19,81404587000,Ul. Pska 47,897475792
898,898,Kek,Fski,1957-02-07,83619134312,Ul. Lska 46,918732615
899,899,Wka,Pska,1947-12-24,83808916584,Ul. Uska 81,399942045
900,900,Tek,Vski,1948-07-20,42105943768,Ul. Cska 43,269138308
901,901,Aek,Eski,1994-07-18,71411138528,Ul. Uska 53,214106950
902,902,Iek,Wski,1955-10-01,82537709632,Ul. Nska 70,586722230
903,903,Cek,Wski,1955-08-16,73789336500,Ul. Wska 2,385486265
904,904,Ika,Yska,1946-05-10,63007437326,Ul. Wska 96,711767209
905,905,Rek,Wski,1968-10-10,51633430790,Ul. Pska 31,618946778
906,906,Oka,Lska,1982-12-20,62174311016,Ul. Hska 95,768647882
907,907,Gka,Jska,2003-12-22,74163169349,Ul. Kska 98,479815984
908,908,Uka,Oska,1951-07-19,41994777968,Ul. Oska 3,597909280
909,909,Gek,Cski,1998-02-12,42438135536,Ul. Bska 32,370186856
910,910,Aka,Fska,1961-02-01,54087239470,Ul. Vska 66,620380010
911,911,Vka,Hska,1969-02-15,42642205848,Ul. Tska 18,943547520
912,912,Fka,Uska,1951-12-12,43722412580,Ul. Vska 74,725246564
913,913,Oka,Rska,1988-09-14,63076985292,Ul. Jska 18,371953616
914,914,Vek,Sski,1998-02-16,63455043308,Ul. Iska 18,659583288
915,915,Hka,Qska,1950-03-26,43240477048,Ul. Cska 68,979279900
916,916,Wka,Xska,1989-10-26,81237929056,Ul. Nska 95,685334278
917,917,Dek,Xski,1952-08-01,83926384328,Ul. Wska 25,522037185
918,918,Pka,Pska,1947-03-03,61250901916,Ul. Rska 14,151828819
919,919,Pek,Oski,1952-05-16,51516979745,Ul. Qska 69,741810521
920,920,Lka,Bska,1995-03-21,52284523370,Ul. Iska 77,710064512
921,921,Hek,Bski,1962-10-05,64223338874,Ul. Dska 86,970167201
922,922,Kek,Dski,1971-04-18,52078465815,Ul. Yska 34,220627072
923,923,Hek,Oski,1973-04-07,71355380451,Ul. Mska 17,142729325
924,924,Jka,Hska,1964-11-26,61948711820,Ul. Tska 66,391668535
925,925,Qka,Pska,1963-02-22,71846052234,Ul. Nska 69,199117362
926,926,Gka,Rska,1948-10-27,44227022276,Ul. Uska 91,239537620
927,927,Cek,Kski,1962-11-01,61025655550,Ul. Iska 16,715266425
928,928,Ska,Bska,1990-06-06,63229592054,Ul. Aska 74,690326246
929,929,Mek,Sski,1997-07-02,51699142815,Ul. Fska 65,110610921
930,930,Cek,Kski,1951-08-17,71603286102,Ul. Cska 90,844672336
931,931,Fek,Pski,1971-07-05,54229911605,Ul. Hska 18,196002623
932,932,Rek,Tski,1971-05-18,43610697024,Ul. Xska 64,661037590
933,933,Kka,Tska,1949-05-20,73207681181,Ul. Yska 6,670523294
934,934,Uka,Pska,2005-04-03,44096995520,Ul. Eska 17,972573168
935,935,Aka,Oska,1960-04-22,43706315172,Ul. Tska 21,425926652
936,936,Nek,Sski,1960-12-08,43342989032,Ul. Wska 49,143723207
937,937,Wka,Nska,1996-08-13,82966036504,Ul. Nska 32,182328607
938,938,Aka,Mska,1987-05-27,71011394887,Ul. Eska 73,864376256
939,939,Lek,Gski,1972-09-25,42924285440,Ul. Aska 99,622124806
940,940,Rek,Bski,1965-07-03,82666698664,Ul. Kska 53,231859260
941,941,Tka,Nska,1996-10-15,72713817514,Ul. Cska 82,892202792
942,942,Kka,Gska,1940-05-22,41907054624,Ul. Xska 47,577644635
943,943,Aek,Vski,2007-07-22,43784061168,Ul. Kska 62,228264316
944,944,Hek,Yski,2003-12-08,41080831812,Ul. Oska 99,984953720
945,945,Bka,Eska,1962-03-04,72973287768,Ul. Gska 36,935591114
946,946,Kek,Xski,1969-11-01,44129863120,Ul. Pska 17,329858179
947,947,Rek,Qski,2008-03-16,82917508728,Ul. Gska 63,140518817
948,948,Bek,Kski,2002-08-13,81940430120,Ul. Xska 30,223741988
949,949,Aka,Wska,1940-10-18,52012130730,Ul. Mska 76,850722512
950,950,Mka,Iska,1977-12-03,71705474258,Ul. Bska 97,523918625
951,951,Gka,Bska,1974-07-16,53144037050,Ul. Xska 40,578450215
952,952,Eka,Gska,1949-08-19,42713417340,Ul. Fska 67,135420220
953,953,Kka,Eska,1946-03-27,83409616952,Ul. Tska 6,371142123
954,954,Oka,Uska,1972-12-08,72837440259,Ul. Pska 20,382372423
955,955,Wka,Kska,2005-04-16,44037149844,Ul. Pska 94,540810320
956,956,Oka,Sska,1968-04-22,43673614344,Ul. Xska 26,150820860
957,957,Lek,Mski,1968-10-21,82730279032,Ul. Eska 94,468322540
958,958,Xek,Sski,1984-08-02,83577938624,Ul. Vska 53,415505632
959,959,Fek,Dski,1950-02-10,61092613832,Ul. Lska 2,199322102
960,960,Pka,Eska,1991-03-07,42254811232,Ul. Bska 37,354788542
961,961,Yek,Qski,2003-05-16,42462755772,Ul. Yska 62,770826621
962,962,Yka,Mska,1996-04-20,52867975085,Ul. Eska 57,711391126
963,963,Lka,Uska,1971-09-09,73327690190,Ul. Yska 72,989800755
964,964,Jek,Vski,2001-08-19,82562186304,Ul. Rska 33,666685458
965,965,Ska,Pska,1990-03-05,72790595510,Ul. Tska 98,257500412
966,966,Cka,Dska,1997-04-13,83240354632,Ul. Xska 80,862435432
967,967,Hka,Qska,1940-01-24,63777754212,Ul. Aska 41,812533448
968,968,Fek,Kski,1990-10-22,53991740670,Ul. Kska 53,626902480
969,969,Eka,Gska,2002-01-15,64240913806,Ul. Aska 31,934302862
970,970,Eek,Eski,1984-09-28,63741782880,Ul. Lska 89,857885624
971,971,Mka,Uska,1992-11-08,41192364464,Ul. Cska 88,221032674
972,972,Lek,Mski,1940-09-27,41730615632,Ul. Wska 3,959823902
973,973,Wek,Gski,1958-02-26,62553538280,Ul. Oska 11,550862210
974,974,Uka,Aska,1989-11-12,51456500060,Ul. Aska 41,451309140
975,975,Eka,Yska,2008-01-09,44118485740,Ul. Sska 19,950308503
976,976,Lka,Cska,1939-06-17,82411560080,Ul. Bska 34,621146862
977,977,Aek,Mski,1959-08-26,71978340054,Ul. Fska 56,528861455
978,978,Uka,Iska,1950-02-27,81631000000,Ul. Mska 82,369560540
979,979,Fka,Gska,1962-08-14,74262803689,Ul. Iska 51,686488146
980,980,Aek,Uski,1952-01-14,42492813296,Ul. Aska 73,841902560
981,981,Rka,Tska,1984-12-07,61132345704,Ul. Cska 24,341853901
982,982,Fek,Eski,1966-07-20,73631873187,Ul. Sska 2,151331268
983,983,Qek,Xski,1998-10-27,71056400977,Ul. Yska 71,891583136
984,984,Sek,Bski,1962-06-14,71455428086,Ul. Aska 82,355582614
985,985,Cka,Sska,1964-05-21,63840494716,Ul. Mska 13,483593088
986,986,Nka,Aska,1974-11-07,82059220944,Ul. Bska 9,125418639
987,987,Dek,Dski,2007-07-24,62050042254,Ul. Xska 4,782573138
988,988,Eek,Bski,1983-07-15,43941097696,Ul. Mska 65,388204260
989,989,Pek,Nski,1976-10-27,52535106575,Ul. Vska 20,128618731
990,990,Xka,Xska,1946-09-06,53017044645,Ul. Sska 50,953693364
991,991,Qka,Oska,1993-06-14,52422463775,Ul. Iska 28,483817988
992,992,Nka,Wska,2004-02-24,64276682424,Ul. Sska 97,617583426
993,993,Cek,Yski,1983-10-02,43023257632,Ul. Vska 18,220233880
994,994,Eka,Fska,2004-10-13,73106290958,Ul. Bska 71,899051352
995,995,Gka,Fska,1997-12-12,82580258128,Ul. Eska 35,217907650
996,996,Oka,Eska,1965-10-24,82538054256,Ul. Uska 10,187707693
997,997,Nka,Fska,1981-10-25,52150287350,Ul. Jska 80,514708870
998,998,Tek,Xski,1962-06-13,83237839816,Ul. Dska 6,181703054
999,999,Uek,Lski,1981-09-01,61590359234,Ul. Lska 16,861727320
1000,1000,Oek,Pski,1945-09-14,63001401238,Ul. Gska 92,561147530
